,long_hair,forehead_width_cm,forehead_height_cm,nose_wide,nose_long,lips_thin,distance_nose_to_lip_long,gender
3520,1,12.9,6.2,1,0,0,0,Female
3521,1,11.7,6.1,1,1,1,0,Male
3522,1,11.4,5.4,0,0,0,0,Female
3523,1,12.4,6.3,0,1,0,0,Female
3524,1,13.0,5.3,0,0,1,0,Female
3525,0,14.3,5.8,1,1,1,0,Male
3526,1,13.6,5.4,0,0,0,0,Female
3527,1,11.9,6.7,1,1,1,1,Male
3528,1,11.7,5.1,0,0,0,0,Female
3529,1,12.7,6.5,1,1,1,1,Male
3530,1,11.5,6.4,0,0,0,0,Female
3531,1,14.9,6.4,1,1,1,0,Male
3532,1,14.3,5.4,0,0,0,0,Female
3533,1,12.3,6.5,0,0,0,0,Female
3534,1,14.1,5.8,0,0,0,1,Female
3535,1,11.7,5.9,0,0,0,0,Female
3536,1,14.0,6.1,1,1,0,1,Male
3537,1,13.7,6.3,0,1,1,0,Male
3538,1,11.5,6.3,0,0,0,0,Female
3539,1,12.1,5.7,1,1,1,1,Male
3540,1,11.8,5.3,0,0,0,0,Female
3541,1,12.2,5.7,0,1,1,0,Female
3542,1,13.8,5.5,1,1,1,1,Male
3543,1,11.9,7.1,1,0,1,1,Male
3544,1,14.0,6.1,0,1,0,0,Female
3545,1,11.7,6.2,1,0,0,1,Male
3546,1,15.4,6.0,1,1,1,1,Male
3547,1,11.5,6.1,1,1,1,1,Male
3548,1,11.9,6.9,0,1,1,1,Male
3549,1,11.4,5.1,0,0,0,1,Female
3550,1,11.9,6.5,0,0,0,0,Female
3551,1,12.0,5.4,0,0,0,0,Female
3552,0,12.6,6.3,0,0,0,0,Female
3553,1,13.2,5.3,0,0,1,0,Female
3554,1,13.1,5.8,0,1,0,1,Female
3555,1,13.8,5.1,1,1,1,0,Female
3556,0,14.1,5.9,0,1,0,0,Female
3557,1,12.6,6.8,0,1,1,1,Male
3558,1,14.5,5.4,0,1,1,1,Male
3559,0,12.3,6.1,1,1,1,1,Male
3560,1,14.0,5.1,1,1,1,1,Male
3561,1,14.0,6.3,0,0,0,0,Female
3562,1,13.3,6.2,0,0,0,0,Female
3563,1,14.0,5.7,0,0,0,0,Female
3564,1,13.3,6.1,1,0,0,0,Female
3565,1,12.3,5.1,0,0,0,0,Female
3566,0,12.7,5.8,1,1,1,1,Male
3567,1,14.6,6.6,1,0,1,1,Male
3568,1,11.5,5.7,1,1,1,1,Male
3569,1,12.7,6.1,0,0,0,0,Female
3570,1,12.8,5.1,0,1,0,0,Female
3571,1,11.6,6.6,1,1,1,1,Male
3572,1,11.6,5.1,1,1,1,1,Male
3573,1,13.5,6.1,0,1,0,1,Male
3574,1,14.1,6.5,1,1,1,1,Male
3575,1,12.6,5.7,0,0,0,0,Female
3576,1,13.5,5.2,0,0,0,0,Female
3577,1,12.0,6.2,1,1,0,1,Male
3578,1,13.6,5.4,0,1,0,0,Female
3579,1,12.5,6.4,0,0,0,0,Female
3580,1,13.3,6.7,1,1,1,1,Male
3581,1,12.6,5.3,1,1,1,1,Male
3582,1,14.3,5.3,0,1,1,1,Male
3583,1,13.1,6.1,1,0,1,1,Male
3584,1,14.6,6.3,0,1,1,1,Male
3585,1,13.7,5.4,1,1,1,1,Male
3586,1,15.1,6.6,1,1,1,0,Male
3587,1,11.8,5.5,1,0,0,0,Female
3588,1,11.8,6.5,0,0,0,0,Female
3589,1,11.7,5.1,0,1,0,0,Female
3590,1,11.7,6.4,0,0,0,0,Female
3591,1,12.8,5.4,0,0,0,0,Female
3592,1,13.7,5.7,0,0,0,0,Female
3593,1,13.0,5.5,0,1,1,0,Female
3594,1,11.9,5.9,0,0,0,0,Female
3595,1,13.3,5.2,1,1,1,1,Male
3596,1,15.4,6.1,1,1,0,1,Male
3597,1,11.4,5.9,1,0,0,0,Female
3598,1,11.5,5.9,1,1,1,1,Male
3599,1,12.8,5.8,0,1,0,0,Female
3600,0,13.3,6.9,1,1,0,1,Male
3601,1,13.9,6.2,0,0,0,0,Female
3602,1,12.7,6.5,1,1,1,1,Male
3603,1,13.5,5.4,0,0,0,0,Female
3604,1,13.8,7.1,1,1,1,1,Male
3605,1,12.1,5.8,1,1,0,1,Male
3606,1,12.5,5.7,0,0,0,0,Female
3607,1,12.8,6.7,1,1,1,1,Male
3608,1,11.7,6.2,1,1,1,1,Male
3609,1,14.6,5.7,1,1,0,1,Male
3610,1,14.5,6.3,1,1,1,1,Male
3611,1,11.5,5.2,1,1,1,0,Male
3612,0,14.4,6.7,1,1,1,1,Male
3613,1,12.7,5.9,1,1,1,1,Male
3614,1,12.1,7.0,1,1,0,1,Male
3615,1,13.6,5.3,0,0,0,0,Female
3616,1,11.9,6.1,0,0,0,0,Female
3617,1,13.5,5.5,1,0,0,0,Female
3618,1,12.0,6.5,1,1,1,1,Male
3619,1,12.4,5.2,0,1,0,1,Female
3620,1,12.8,5.2,0,0,0,0,Female
3621,1,14.9,6.2,1,1,0,1,Male
3622,0,15.0,6.9,1,1,1,1,Male
3623,1,14.6,6.8,1,1,1,0,Male
3624,0,12.2,6.1,0,0,0,0,Female
3625,0,13.1,5.8,0,0,0,0,Female
3626,1,11.4,5.5,1,1,0,1,Female
3627,0,11.9,7.1,1,0,1,1,Male
3628,1,13.5,5.5,1,0,0,0,Female
3629,1,15.5,6.4,1,1,1,1,Male
3630,1,11.7,5.3,1,1,1,1,Male
3631,1,13.6,6.0,0,1,0,1,Female
3632,0,11.6,5.9,0,0,0,0,Female
3633,1,12.5,6.5,0,1,1,1,Male
3634,1,13.3,6.3,1,1,1,1,Male
3635,1,13.6,6.4,1,0,1,1,Male
3636,1,13.9,6.5,0,0,0,0,Female
3637,1,12.0,5.9,0,0,0,0,Female
3638,1,13.3,5.3,0,1,1,1,Male
3639,1,13.3,6.1,1,1,1,1,Male
3640,1,14.3,7.0,1,1,1,0,Male
3641,0,12.0,6.0,1,1,1,1,Male
3642,1,15.3,6.5,0,1,1,0,Male
3643,1,13.7,5.5,0,0,0,0,Female
3644,1,13.9,5.4,0,0,0,0,Female
3645,0,13.4,7.1,0,1,0,1,Male
3646,1,13.1,5.4,0,0,0,1,Female
3647,1,12.8,5.2,1,1,1,1,Male
3648,1,13.1,5.8,0,0,0,0,Female
3649,1,11.4,6.5,1,0,0,0,Female
3650,1,12.1,5.7,0,1,0,0,Female
3651,1,12.8,5.3,0,0,0,0,Female
3652,1,14.2,5.6,0,0,0,1,Female
3653,1,12.0,6.5,0,0,1,0,Female
3654,1,12.0,5.3,1,1,0,1,Male
3655,1,14.2,5.3,1,1,1,1,Male
3656,1,12.0,5.3,0,0,0,0,Female
3657,1,11.5,5.3,0,0,0,1,Female
3658,1,12.1,7.0,1,1,0,1,Male
3659,1,11.4,6.4,0,0,0,0,Female
3660,1,12.9,5.7,0,0,0,0,Female
3661,1,14.8,6.5,1,1,1,0,Male
3662,1,11.9,6.5,0,1,1,0,Female
3663,1,13.0,6.5,1,1,1,1,Male
3664,1,13.7,6.3,0,0,1,0,Female
3665,1,12.6,6.1,0,0,0,0,Female
3666,1,13.1,5.2,0,0,0,0,Female
3667,1,13.6,6.4,1,0,0,0,Female
3668,1,12.9,5.6,1,1,1,1,Male
3669,1,11.5,5.1,0,0,0,1,Female
3670,0,14.4,6.6,1,1,1,1,Male
3671,0,11.5,5.8,0,0,0,0,Female
3672,1,13.7,6.1,0,0,0,0,Female
3673,0,12.0,5.8,1,0,0,0,Female
3674,1,12.7,6.3,1,1,1,1,Male
3675,1,13.8,6.2,0,0,0,1,Female
3676,1,11.6,6.9,0,1,1,0,Male
3677,1,12.9,7.1,1,1,1,1,Male
3678,1,14.5,6.7,1,1,1,1,Male
3679,1,11.6,6.2,0,0,0,0,Female
3680,1,11.6,6.4,0,0,1,0,Female
3681,0,14.3,5.6,1,1,1,1,Male
3682,1,15.3,6.4,1,1,1,1,Male
3683,0,13.2,7.1,1,1,1,1,Male
3684,1,12.8,5.7,1,1,0,1,Male
3685,1,11.4,5.9,0,0,0,0,Female
3686,1,15.2,5.2,1,1,1,1,Male
3687,1,14.2,5.4,1,0,0,1,Female
3688,1,12.9,6.9,1,1,1,1,Male
3689,1,12.2,6.4,1,1,1,1,Male
3690,1,11.5,6.2,1,0,0,0,Female
3691,1,12.3,6.2,0,0,0,0,Female
3692,1,13.5,6.1,0,0,0,0,Female
3693,1,14.1,5.3,0,0,0,0,Female
3694,1,12.1,6.1,0,0,1,0,Female
3695,1,13.1,5.1,0,0,0,0,Female
3696,1,13.8,5.5,0,0,0,0,Female
3697,1,13.5,6.3,0,0,0,1,Female
3698,0,12.6,5.8,0,0,0,0,Female
3699,1,12.2,6.7,1,1,1,1,Male
3700,0,11.8,6.3,1,1,1,1,Male
3701,1,12.6,5.8,1,1,1,1,Male
3702,1,12.7,5.9,0,0,0,0,Female
3703,1,14.7,7.0,1,1,1,1,Male
3704,1,12.8,6.4,0,0,0,0,Female
3705,0,12.7,5.5,0,0,0,1,Female
3706,1,12.8,5.9,0,0,0,0,Female
3707,1,11.6,5.1,0,0,0,0,Female
3708,1,13.7,5.7,0,1,0,0,Female
3709,0,11.5,6.3,1,1,1,1,Male
3710,1,13.4,6.5,0,0,0,0,Female
3711,1,13.7,7.0,1,0,0,1,Male
3712,1,12.2,6.3,0,0,0,1,Female
3713,1,13.6,5.7,0,0,0,0,Female
3714,1,12.1,5.2,0,1,0,0,Female
3715,1,12.2,5.9,0,0,0,0,Female
3716,1,12.9,5.5,0,1,0,0,Female
3717,0,12.9,5.7,0,0,0,0,Female
3718,1,11.6,5.1,1,1,1,1,Male
3719,1,11.6,6.2,0,0,0,0,Female
3720,1,12.4,5.9,1,1,1,1,Male
3721,1,14.1,5.7,1,1,1,1,Male
3722,1,13.7,6.2,0,0,0,0,Female
3723,1,12.9,5.6,0,1,1,1,Male
3724,0,13.6,5.8,1,1,1,1,Male
3725,1,12.8,5.5,0,0,0,1,Female
3726,1,14.2,6.5,0,0,0,0,Female
3727,1,13.2,6.4,0,0,0,0,Female
3728,1,12.0,5.1,1,1,1,0,Male
3729,1,11.5,6.4,0,0,0,0,Female
3730,1,14.2,6.4,0,0,0,0,Female
3731,1,14.1,5.8,1,0,0,0,Female
3732,1,14.3,7.1,1,1,1,1,Male
3733,1,11.7,6.1,0,0,0,0,Female
3734,1,15.1,5.6,1,1,1,1,Male
3735,1,15.2,5.3,1,1,1,1,Male
3736,1,13.8,5.6,0,0,1,0,Female
3737,1,15.2,6.3,1,1,1,1,Male
3738,1,12.2,5.6,0,0,0,0,Female
3739,1,13.9,6.4,0,0,0,0,Female
3740,1,14.6,6.8,1,1,1,1,Male
3741,1,11.9,5.5,0,0,0,0,Female
3742,1,13.1,6.5,1,1,0,1,Male
3743,1,11.9,5.6,0,1,0,0,Female
3744,1,13.0,5.1,1,0,0,0,Female
3745,1,13.3,5.8,1,1,1,1,Male
3746,0,11.8,5.1,1,1,1,0,Male
3747,0,12.8,6.4,0,0,1,1,Male
3748,1,12.4,5.3,1,1,1,1,Male
3749,1,13.7,5.7,1,1,1,0,Male
3750,1,13.1,5.5,0,1,1,1,Male
3751,1,13.9,5.9,0,0,0,0,Female
3752,1,12.3,5.3,1,1,1,1,Male
3753,0,13.1,5.9,0,0,0,0,Female
3754,1,14.0,6.2,0,0,0,0,Female
3755,1,13.0,6.4,0,0,0,0,Female
3756,1,13.7,6.9,1,1,1,1,Male
3757,1,12.3,6.1,0,0,0,0,Female
3758,1,15.1,5.9,1,1,1,1,Male
3759,1,12.4,5.6,1,0,1,1,Male
3760,1,13.7,5.1,0,0,0,0,Female
3761,1,15.4,6.5,1,1,1,1,Male
3762,1,12.0,6.3,0,0,0,0,Female
3763,0,13.3,6.4,1,1,1,1,Male
3764,1,11.6,5.4,0,0,0,0,Female
3765,0,13.0,6.4,0,0,0,0,Female
3766,1,12.2,6.4,0,0,0,0,Female
3767,1,11.7,5.7,0,0,0,0,Female
3768,1,14.6,6.2,0,1,1,1,Male
3769,1,13.1,5.4,0,0,0,0,Female
3770,1,11.6,6.6,1,1,1,1,Male
3771,1,11.9,6.1,1,1,1,1,Male
3772,1,12.8,5.4,0,0,0,0,Female
3773,0,14.3,6.4,0,0,0,1,Female
3774,1,12.8,5.8,0,0,0,0,Female
3775,1,12.0,6.4,0,0,0,0,Female
3776,0,14.1,5.1,0,0,0,0,Female
3777,1,11.6,6.2,0,0,0,0,Female
3778,1,11.4,5.7,0,0,0,0,Female
3779,0,14.5,5.5,1,1,0,1,Male
3780,1,13.3,5.8,0,1,1,0,Male
3781,1,13.4,6.4,1,1,1,1,Male
3782,1,13.3,5.2,0,0,0,0,Female
3783,0,12.6,6.8,1,1,0,1,Male
3784,1,13.0,5.5,0,0,0,0,Female
3785,0,13.0,5.9,1,0,0,0,Female
3786,1,11.8,5.1,0,0,0,0,Female
3787,1,14.0,5.2,0,0,0,0,Female
3788,1,13.4,7.0,0,1,1,1,Male
3789,1,13.3,5.3,1,1,1,1,Male
3790,1,12.0,5.7,0,0,1,0,Female
3791,1,11.7,5.2,0,0,0,1,Female
3792,0,13.4,5.6,1,0,0,0,Female
3793,1,11.8,6.4,1,0,0,0,Female
3794,0,12.5,6.8,1,0,1,1,Male
3795,1,12.9,6.8,0,1,1,1,Male
3796,1,11.9,5.8,1,1,0,1,Male
3797,1,12.3,7.1,1,1,1,1,Male
3798,1,12.4,7.0,0,1,0,1,Male
3799,1,13.4,5.1,1,1,0,1,Male
3800,1,13.1,5.4,1,0,0,0,Female
3801,1,12.6,6.2,0,0,0,0,Female
3802,1,11.7,5.3,0,0,0,0,Female
3803,0,14.8,5.9,1,0,1,1,Male
3804,1,14.9,5.8,1,1,0,1,Male
3805,1,13.4,6.4,0,1,0,0,Female
3806,1,11.5,7.0,1,1,1,1,Male
3807,1,12.3,5.4,1,0,0,0,Female
3808,0,12.0,6.4,1,1,1,1,Male
3809,1,12.5,6.2,1,1,1,0,Male
3810,0,12.6,5.7,0,0,0,1,Female
3811,1,13.3,5.8,1,1,1,1,Male
3812,1,13.0,5.9,0,1,0,0,Female
3813,1,12.9,5.1,0,1,0,0,Female
3814,1,11.5,5.4,0,0,0,0,Female
3815,0,11.7,5.9,1,0,1,0,Male
3816,1,14.1,5.5,1,1,1,1,Male
3817,0,12.2,5.1,1,0,0,0,Female
3818,1,11.7,5.4,0,0,1,0,Female
3819,0,15.3,6.4,1,1,1,1,Male
3820,1,12.0,6.2,0,0,0,0,Female
3821,0,13.6,5.1,0,1,0,0,Female
3822,1,12.2,6.8,1,1,1,1,Male
3823,1,12.9,5.4,1,1,1,0,Male
3824,0,15.3,6.7,1,1,1,1,Male
3825,1,15.2,5.9,1,1,1,1,Male
3826,1,12.8,7.1,1,0,1,1,Male
3827,1,12.8,6.0,0,1,0,0,Female
3828,1,13.6,5.5,0,1,1,0,Female
3829,1,14.0,5.8,0,0,0,0,Female
3830,1,14.2,5.5,1,1,1,0,Male
3831,1,13.4,5.4,0,1,1,1,Male
3832,1,11.9,6.4,0,0,1,0,Female
3833,1,12.7,5.7,0,0,0,1,Female
3834,1,12.3,5.2,1,1,1,1,Male
3835,1,12.4,6.3,0,0,1,1,Female
3836,1,13.0,5.5,0,0,1,1,Male
3837,1,14.1,5.6,1,1,1,1,Male
3838,1,12.3,5.1,0,0,0,0,Female
3839,1,15.3,6.9,1,1,1,1,Male
3840,1,15.2,6.9,1,1,1,1,Male
3841,1,12.5,5.3,0,0,0,0,Female
3842,0,11.5,6.9,1,1,1,1,Male
3843,1,13.6,5.7,0,0,1,1,Female
3844,1,13.8,5.4,0,1,0,0,Female
3845,1,15.1,6.2,1,0,1,1,Male
3846,1,11.8,6.2,0,0,0,0,Female
3847,1,12.4,6.1,0,1,1,1,Male
3848,1,13.1,6.3,0,1,1,1,Male
3849,1,14.2,5.7,0,0,0,0,Female
3850,1,13.6,5.8,0,1,0,1,Female
3851,1,11.5,5.1,1,0,0,0,Female
3852,1,12.6,6.4,0,0,0,1,Female
3853,1,15.4,6.7,0,1,1,1,Male
3854,1,13.3,6.0,0,0,0,0,Female
3855,0,11.6,5.7,1,0,1,1,Male
3856,1,13.0,6.9,1,1,1,0,Male
3857,1,13.8,5.3,0,1,0,0,Female
3858,1,14.5,6.5,1,1,1,1,Male
3859,1,13.9,5.5,1,0,0,0,Female
3860,0,12.7,5.3,1,1,1,0,Male
3861,1,11.6,7.1,1,1,1,1,Male
3862,1,14.1,5.2,0,0,0,1,Female
3863,1,15.3,5.4,1,1,1,1,Male
3864,1,14.0,5.6,0,0,0,0,Female
3865,1,14.9,5.5,0,1,0,1,Male
3866,1,11.5,5.7,0,1,1,0,Female
3867,1,13.2,6.3,1,1,1,1,Male
3868,1,12.4,5.6,1,1,1,1,Male
3869,1,12.8,6.5,0,1,0,0,Female
3870,1,12.8,5.1,1,0,0,0,Female
3871,0,12.7,5.4,1,1,1,1,Male
3872,1,14.0,6.6,1,1,1,1,Male
3873,1,14.2,6.3,0,1,0,0,Female
3874,1,12.6,6.4,0,0,0,1,Female
3875,1,14.9,5.8,1,1,1,1,Male
3876,1,14.1,6.4,0,0,0,0,Female
3877,1,13.5,5.6,0,0,0,0,Female
3878,1,13.8,7.0,1,1,1,0,Male
3879,1,12.6,5.6,1,0,1,1,Male
3880,1,13.0,5.7,1,1,1,1,Male
3881,1,14.2,5.2,0,0,0,0,Female
3882,1,13.2,5.4,0,0,0,0,Female
3883,1,14.1,6.7,1,1,1,0,Male
3884,1,11.6,6.5,1,1,1,1,Male
3885,1,11.7,5.5,0,1,0,0,Female
3886,1,14.2,5.8,0,0,0,0,Female
3887,1,11.5,5.9,0,0,0,0,Female
3888,1,11.4,5.6,0,0,0,0,Female
3889,1,14.0,6.6,1,1,1,1,Male
3890,1,14.5,5.1,0,1,1,0,Male
3891,1,14.3,6.5,1,0,0,1,Female
3892,1,11.9,5.1,1,1,1,1,Male
3893,1,12.1,6.6,1,0,1,1,Male
3894,1,12.9,5.5,0,0,0,0,Female
3895,0,15.5,6.4,1,1,1,1,Male
3896,1,11.5,5.7,1,1,1,1,Male
3897,1,14.7,5.9,0,1,1,1,Male
3898,0,13.2,5.7,0,0,1,0,Female
3899,1,13.2,5.4,0,1,1,0,Male
3900,0,15.1,7.1,0,1,1,1,Male
3901,1,12.0,6.1,0,0,0,0,Female
3902,1,13.7,5.7,1,1,0,1,Male
3903,1,14.9,6.2,1,1,1,1,Male
3904,1,12.0,6.0,0,0,1,1,Male
3905,1,11.9,6.2,0,0,0,0,Female
3906,1,11.4,6.3,1,1,0,0,Female
3907,1,13.4,6.4,1,1,1,1,Male
3908,1,11.8,6.3,0,0,1,0,Female
3909,1,12.1,5.4,1,0,0,1,Female
3910,1,15.5,5.7,1,1,1,1,Male
3911,1,13.9,6.3,0,1,0,1,Female
3912,0,13.5,6.6,1,1,1,1,Male
3913,1,14.3,6.1,1,1,1,1,Male
3914,1,14.1,6.4,1,1,0,1,Male
3915,1,11.5,5.4,0,1,0,0,Female
3916,1,13.2,5.2,0,0,0,0,Female
3917,1,15.2,6.9,1,1,1,1,Male
3918,1,14.3,5.6,1,1,1,1,Male
3919,1,13.5,6.8,1,1,1,0,Male
3920,0,14.3,5.4,1,1,1,1,Male
3921,1,14.1,5.7,0,0,0,0,Female
3922,1,13.6,5.6,1,1,1,0,Male
3923,1,12.3,6.0,0,0,1,0,Female
3924,0,13.3,6.9,1,1,0,1,Male
3925,0,13.8,5.5,0,0,0,0,Female
3926,1,15.1,5.9,0,1,1,1,Male
3927,1,14.0,6.9,1,1,1,0,Male
3928,1,12.2,6.5,1,0,0,0,Female
3929,1,12.8,5.8,1,1,1,1,Male
3930,1,14.1,6.0,0,0,0,0,Female
3931,1,12.9,5.2,0,0,0,0,Female
3932,1,15.1,6.4,1,1,1,1,Male
3933,1,13.6,5.7,1,1,1,1,Male
3934,1,12.7,5.5,1,1,1,1,Male
3935,1,13.4,5.5,1,0,0,0,Female
3936,1,12.7,5.5,1,1,1,1,Male
3937,0,13.5,6.7,1,0,1,1,Male
3938,0,11.6,5.3,1,1,1,1,Male
3939,1,15.3,5.1,1,1,1,1,Male
3940,1,14.5,5.7,0,1,0,1,Male
3941,1,14.5,7.0,1,1,1,1,Male
3942,0,12.4,6.6,1,0,1,1,Male
3943,1,12.6,6.0,0,1,1,1,Male
3944,1,12.3,6.0,0,0,0,0,Female
3945,1,12.8,5.5,0,0,0,0,Female
3946,1,12.0,5.5,0,0,0,0,Female
3947,1,15.3,6.2,1,1,1,1,Male
3948,1,12.6,6.1,1,1,1,1,Male
3949,0,14.2,6.1,1,1,1,1,Male
3950,0,12.8,5.3,0,0,0,0,Female
3951,1,11.5,5.3,0,0,0,0,Female
3952,1,12.4,5.9,0,0,0,0,Female
3953,1,14.6,6.0,1,1,1,1,Male
3954,1,15.5,5.6,1,1,1,1,Male
3955,1,12.1,5.3,1,1,1,1,Male
3956,1,15.2,6.0,1,0,1,1,Male
3957,0,11.7,5.8,1,1,1,1,Male
3958,1,12.0,5.9,1,1,1,1,Male
3959,1,14.1,6.3,1,0,1,0,Male
3960,1,13.1,5.2,0,0,0,0,Female
3961,1,11.6,5.8,1,1,1,1,Male
3962,1,13.1,5.7,0,0,0,0,Female
3963,1,11.6,6.0,0,0,0,0,Female
3964,1,12.2,6.4,0,0,0,0,Female
3965,0,15.1,5.7,1,1,0,1,Male
3966,1,13.8,6.6,1,1,1,1,Male
3967,1,12.9,6.0,0,0,1,0,Female
3968,1,13.5,6.0,0,0,0,1,Female
3969,1,12.6,6.2,1,0,1,1,Male
3970,1,13.0,7.0,1,1,1,1,Male
3971,1,12.4,5.1,1,1,1,1,Male
3972,1,13.7,6.8,1,0,1,1,Male
3973,1,15.5,6.5,1,1,0,1,Male
3974,1,14.1,5.3,0,0,0,0,Female
3975,1,14.1,6.2,1,1,1,1,Male
3976,1,15.0,6.3,1,1,1,1,Male
3977,0,13.5,6.1,0,0,0,0,Female
3978,1,13.4,5.6,1,0,0,0,Female
3979,1,14.2,5.1,1,1,1,1,Male
3980,1,13.7,5.7,0,1,1,1,Male
3981,1,13.2,5.7,0,0,0,0,Female
3982,1,14.2,5.9,0,0,0,0,Female
3983,0,12.4,6.0,0,0,0,1,Female
3984,1,12.0,5.5,0,0,0,0,Female
3985,1,14.9,6.8,1,1,1,1,Male
3986,1,12.4,6.2,0,0,0,0,Female
3987,1,11.7,6.5,1,0,1,1,Male
3988,1,12.7,6.5,0,0,0,0,Female
3989,1,13.6,6.5,0,0,0,0,Female
3990,1,13.1,5.1,0,0,0,0,Female
3991,1,12.5,6.9,1,1,1,0,Male
3992,1,15.1,6.1,1,0,1,1,Male
3993,1,13.4,6.4,0,0,0,0,Female
3994,1,14.0,5.4,0,0,1,0,Female
3995,1,13.6,5.2,1,0,0,0,Female
3996,1,11.9,5.7,0,0,0,0,Female
3997,1,13.1,5.7,0,0,0,0,Female
3998,1,13.0,5.9,1,1,1,1,Male
3999,0,13.6,6.3,0,0,0,1,Female
4000,1,15.4,6.1,1,1,1,0,Male
4001,1,13.9,6.0,1,1,0,1,Male
4002,1,13.6,6.2,1,0,1,1,Male
4003,1,11.6,5.1,0,1,0,0,Female
4004,1,12.4,5.8,1,1,1,1,Male
4005,1,12.9,6.4,0,0,0,0,Female
4006,1,12.6,6.7,1,1,1,1,Male
4007,1,12.2,5.1,0,0,0,0,Female
4008,1,12.0,6.3,1,1,1,0,Male
4009,1,12.2,5.3,0,0,0,0,Female
4010,1,13.0,5.1,1,1,1,1,Male
4011,0,11.5,6.4,0,0,0,1,Female
4012,1,12.0,5.1,0,0,0,0,Female
4013,0,12.2,5.8,1,1,0,1,Male
4014,1,14.0,6.6,1,1,1,1,Male
4015,1,13.3,5.3,1,1,1,1,Male
4016,1,13.2,5.8,0,0,0,0,Female
4017,1,14.5,5.5,0,1,1,1,Male
4018,1,14.2,7.0,1,1,1,0,Male
4019,1,12.1,6.3,0,0,0,0,Female
4020,1,14.0,6.3,1,1,1,1,Male
4021,1,13.4,6.6,1,1,1,1,Male
4022,1,12.7,6.1,1,1,0,0,Male
4023,1,12.8,5.5,1,0,0,0,Female
4024,0,15.2,6.1,0,1,1,1,Male
4025,1,11.8,5.9,0,0,0,0,Female
4026,1,15.4,7.1,0,0,1,1,Male
4027,1,13.2,5.2,1,1,1,1,Male
4028,0,14.2,6.0,0,0,0,0,Female
4029,1,14.6,5.1,1,1,1,1,Male
4030,1,13.9,5.5,0,1,1,1,Male
4031,0,13.7,5.3,1,1,1,1,Male
4032,1,14.0,5.4,0,0,0,0,Female
4033,1,11.5,6.6,1,0,1,1,Male
4034,1,11.9,5.4,0,0,0,0,Female
4035,1,14.7,5.6,1,1,1,1,Male
4036,1,14.1,6.0,0,0,0,0,Female
4037,1,15.1,6.2,1,1,1,1,Male
4038,1,12.1,6.1,1,1,0,1,Male
4039,1,12.7,5.6,1,0,1,1,Male
4040,1,11.6,5.2,0,0,0,0,Female
4041,1,14.1,6.2,0,0,0,0,Female
4042,1,11.8,5.1,0,0,0,0,Female
4043,1,14.3,6.4,1,1,1,1,Male
4044,1,11.9,5.7,0,0,0,0,Female
4045,1,14.6,5.7,1,1,1,0,Male
4046,1,14.2,6.5,0,0,0,0,Female
4047,1,14.5,7.1,1,1,1,1,Male
4048,0,14.2,6.6,1,1,1,1,Male
4049,0,14.3,5.9,1,1,1,1,Male
4050,1,13.4,5.8,0,0,0,0,Female
4051,1,14.1,6.8,1,1,1,1,Male
4052,1,12.0,6.5,0,0,0,0,Female
4053,1,14.1,5.9,0,0,1,0,Female
4054,1,11.8,5.5,1,1,1,1,Male
4055,1,14.7,6.0,1,0,1,0,Male
4056,1,15.2,5.6,1,1,1,1,Male
4057,1,11.5,6.0,0,1,0,0,Female
4058,1,12.9,6.4,1,1,1,0,Male
4059,1,14.0,6.4,0,1,1,0,Male
4060,1,13.7,6.3,1,1,1,1,Male
4061,1,14.1,6.4,1,1,1,1,Male
4062,1,14.1,5.8,0,0,0,0,Female
4063,1,13.9,5.2,0,1,1,1,Male
4064,1,14.7,5.3,0,0,1,1,Male
4065,1,14.3,5.6,1,0,1,1,Male
4066,1,14.7,5.1,1,0,1,1,Male
4067,1,13.0,5.8,0,0,0,0,Female
4068,1,12.1,6.6,1,1,1,1,Male
4069,1,13.0,5.8,1,1,1,1,Male
4070,1,13.1,5.4,1,1,1,1,Male
4071,1,13.4,5.2,0,0,1,0,Female
4072,1,12.4,6.3,0,1,1,1,Female
4073,1,12.7,5.9,0,0,1,0,Female
4074,1,11.8,6.1,1,1,0,1,Male
4075,1,14.0,5.5,0,0,0,0,Female
4076,1,13.7,5.3,0,1,1,1,Male
4077,1,11.9,5.7,0,0,0,0,Female
4078,1,12.1,6.2,0,0,0,0,Female
4079,1,11.5,6.0,1,0,1,0,Female
4080,1,11.9,6.0,0,1,0,0,Female
4081,1,13.7,5.3,0,0,0,0,Female
4082,1,14.3,6.3,1,1,0,1,Male
4083,1,11.9,5.3,1,1,1,1,Male
4084,1,11.6,6.1,0,1,0,0,Female
4085,1,13.5,5.8,1,1,0,1,Male
4086,1,12.6,5.8,1,1,1,1,Male
4087,1,13.4,7.1,0,1,1,1,Male
4088,1,13.5,6.5,0,0,0,0,Female
4089,1,13.5,5.9,1,0,0,0,Female
4090,1,11.9,5.7,1,1,1,1,Male
4091,1,13.5,5.5,0,0,1,0,Female
4092,1,13.4,5.8,0,0,1,0,Female
4093,1,12.8,5.5,0,1,1,0,Male
4094,1,13.4,6.3,0,0,0,0,Female
4095,1,14.4,5.7,1,1,1,1,Male
4096,1,11.8,6.1,0,0,0,0,Female
4097,1,13.7,6.1,1,0,0,0,Female
4098,0,11.6,5.8,0,0,0,0,Female
4099,1,13.3,6.8,1,1,0,1,Male
